Run #1	Run #1
Time (s)	Voltage (V)
225.400	3.320
225.450	3.320
225.500	3.320
225.550	3.320
225.600	3.320
225.650	3.325
225.700	3.320
225.750	3.325
225.800	3.320
225.850	3.320
225.900	3.320
225.950	3.325
226.000	3.320
226.050	3.325
226.100	3.320
226.150	3.320
226.200	3.311
226.250	3.320
226.300	3.320
226.350	3.320
226.400	3.320
226.450	3.325
226.500	3.320
226.550	3.325
226.600	3.320
226.650	3.325
226.700	3.320
226.750	3.320
226.800	3.320
226.850	3.325
226.900	3.320
226.950	3.325
227.000	3.320
227.050	3.320
227.100	3.320
227.150	3.325
227.200	3.325
227.250	3.325
227.300	3.320
227.350	3.320
227.400	3.320
227.450	3.325
227.500	3.320
227.550	3.325
227.600	3.320
227.650	3.325
227.700	3.325
227.750	3.325
227.800	3.320
227.850	3.320
227.900	3.320
227.950	3.325
228.000	3.320
228.050	3.325
228.100	3.325
228.150	3.315
228.200	3.320
228.250	3.320
228.300	3.325
228.350	3.320
228.400	3.320
228.450	3.320
228.500	3.320
228.550	3.320
228.600	3.320
228.650	3.320
228.700	3.320
228.750	3.320
228.800	3.325
228.850	3.325
228.900	3.320
228.950	3.320
229.000	3.325
229.050	3.320
229.100	3.320
229.150	3.320
229.200	3.320
229.250	3.320
229.300	3.320
229.350	3.325
229.400	3.320
229.450	3.320
229.500	3.320
229.550	3.320
229.600	3.320
229.650	3.320
229.700	3.320
229.750	3.320
229.800	3.320
229.850	3.320
229.900	3.320
229.950	3.320
230.000	3.320
230.050	3.325
230.100	3.320
230.150	3.320
230.200	3.325
230.250	3.320
230.300	3.320
230.350	3.320
230.400	3.320
230.450	3.325
230.500	3.320
230.550	3.325
230.600	3.320
230.650	3.320
230.700	3.320
230.750	3.325
230.800	3.315
230.850	3.325
230.900	3.320
230.950	3.320
231.000	3.320
231.050	3.320
231.100	3.320
231.150	3.320
231.200	3.325
231.250	3.320
231.300	3.320
231.350	3.320
231.400	3.320
231.450	3.320
231.500	3.320
231.550	3.320
231.600	3.320
231.650	3.320
231.700	3.320
231.750	3.325
231.800	3.320
231.850	3.320
231.900	3.320
231.950	3.325
232.000	3.325
232.050	3.320
232.100	3.320
232.150	3.320
232.200	3.320
232.250	3.320
232.300	3.320
232.350	3.320
232.400	3.320
232.450	3.320
232.500	3.320
232.550	3.325
232.600	3.320
232.650	3.325
232.700	3.325
232.750	3.325
232.800	3.320
232.850	3.320
232.900	3.320
232.950	3.325
233.000	3.320
233.050	3.325
233.100	3.320
233.150	3.320
233.200	3.325
233.250	3.320
233.300	3.320
233.350	3.325
233.400	3.320
233.450	3.325
233.500	3.320
233.550	3.325
233.600	3.315
233.650	3.320
233.700	3.320
233.750	3.325
233.800	3.320
233.850	3.320
233.900	3.320
233.950	3.320
234.000	3.320
234.050	3.325
234.100	3.320
234.150	3.320
234.200	3.315
234.250	3.325
234.300	3.320
234.350	3.320
234.400	3.320
234.450	3.325
234.500	3.320
234.550	3.325
234.600	3.320
234.650	3.325
234.700	3.325
234.750	3.325
234.800	3.320
234.850	3.325
234.900	3.320
234.950	3.315
235.000	3.325
235.050	3.320
235.100	3.320
235.150	3.325
235.200	3.320
235.250	3.320
235.300	3.320
235.350	3.325
235.400	3.320
235.450	3.320
235.500	3.325
235.550	3.325
235.600	3.320
235.650	3.325
235.700	3.320
235.750	3.325
235.800	3.320
235.850	3.325
235.900	3.320
235.950	3.320
236.000	3.320
236.050	3.325
236.100	3.320
236.150	3.325
236.200	3.320
236.250	3.325
236.300	3.320
236.350	3.320
236.400	3.320
236.450	3.320
236.500	3.320
236.550	3.325
236.600	3.320
236.650	3.325
236.700	3.320
236.750	3.325
236.800	3.320
236.850	3.325
236.900	3.320
236.950	3.320
237.000	3.320
237.050	3.325
237.100	3.320
237.150	3.320
237.200	3.320
237.250	3.325
237.300	3.325
237.350	3.320
237.400	3.320
237.450	3.320
237.500	3.320
237.550	3.325
237.600	3.320
237.650	3.325
237.700	3.325
237.750	3.320
237.800	3.320
237.850	3.325
237.900	3.320
237.950	3.325
238.000	3.320
238.050	3.320
238.100	3.325
238.150	3.320
238.200	3.325
238.250	3.320
238.300	3.320
238.350	3.325
238.400	3.320
238.450	3.320
238.500	3.320
238.550	3.325
238.600	3.320
238.650	3.320
238.700	3.320
238.750	3.320
238.800	3.320
238.850	3.325
238.900	3.325
238.950	3.320
239.000	3.320
239.050	3.320
239.100	3.320
239.150	3.320
239.200	3.320
239.250	3.325
239.300	3.320
239.350	3.320
239.400	3.320
239.450	3.320
239.500	3.320
239.550	3.320
239.600	3.320
239.650	3.320
239.700	3.325
239.750	3.320
239.800	3.320
239.850	3.320
239.900	3.320
239.950	3.320
240.000	3.325
240.050	3.320
240.100	3.320
240.150	3.320
240.200	3.325
240.250	3.325
240.300	3.320
240.350	3.320
240.400	3.320
240.450	3.320
240.500	3.325
240.550	3.320
240.600	3.320
240.650	3.320
240.700	3.325
240.750	3.320
240.800	3.320
240.850	3.325
240.900	3.330
240.950	3.320
241.000	3.325
241.050	3.320
241.100	3.320
241.150	3.320
241.200	3.325
241.250	3.320
241.300	3.320
241.350	3.315
241.400	3.320
241.450	3.320
241.500	3.320
241.550	3.320
241.600	3.320
241.650	3.315
241.700	3.320
241.750	3.320
241.800	3.320
241.850	3.320
241.900	3.325
241.950	3.325
242.000	3.320
242.050	3.320
242.100	3.325
242.150	3.320
242.200	3.320
242.250	3.320
242.300	3.325
242.350	3.320
242.400	3.320
242.450	3.315
242.500	3.325
242.550	3.320
242.600	3.320
242.650	3.315
242.700	3.325
242.750	3.325
242.800	3.320
242.850	3.320
242.900	3.320
242.950	3.320
243.000	3.320
243.050	3.320
243.100	3.320
243.150	3.320
243.200	3.320
243.250	3.320
243.300	3.325
243.350	3.320
243.400	3.320
243.450	3.320
243.500	3.320
243.550	3.320
243.600	3.325
243.650	3.320
243.700	3.320
243.750	3.320
243.800	3.320
243.850	3.320
243.900	3.320
243.950	3.320
244.000	3.320
244.050	3.320
244.100	3.320
244.150	3.320
244.200	3.320
244.250	3.320
244.300	3.320
244.350	3.320
244.400	3.325
244.450	3.320
244.500	3.325
244.550	3.320
244.600	3.320
244.650	3.320
244.700	3.320
244.750	3.325
244.800	3.320
244.850	3.320
244.900	3.325
244.950	3.320
245.000	3.320
245.050	3.320
245.100	3.320
245.150	3.320
245.200	3.320
245.250	3.315
245.300	3.320
245.350	3.311
245.400	3.320
245.450	3.320
245.500	3.320
245.550	3.320
245.600	3.320
245.650	3.320
245.700	3.320
245.750	3.320
245.800	3.325
245.850	3.320
245.900	3.320
245.950	3.315
246.000	3.320
246.050	3.320
246.100	3.320
246.150	3.320
246.200	3.320
246.250	3.320
246.300	3.320
246.350	3.320
246.400	3.320
246.450	3.315
246.500	3.325
246.550	3.320
246.600	3.320
246.650	3.320
246.700	3.320
246.750	3.320
246.800	3.320
246.850	3.320
246.900	3.320
246.950	3.311
247.000	3.320
247.050	3.315
247.100	3.325
247.150	3.320
247.200	3.320
247.250	3.325
247.300	3.320
247.350	3.320
247.400	3.320
247.450	3.320
247.500	3.320
247.550	3.320
247.600	3.325
247.650	3.320
247.700	3.325
247.750	3.325
247.800	3.320
247.850	3.320
247.900	3.325
247.950	3.320
248.000	3.320
248.050	3.320
248.100	3.325
248.150	3.320
248.200	3.315
248.250	3.320
248.300	3.325
248.350	3.325
248.400	3.320
248.450	3.320
248.500	3.325
248.550	3.325
248.600	3.325
248.650	3.320
248.700	3.320
248.750	3.325
248.800	3.325
248.850	3.320
248.900	3.315
248.950	3.320
249.000	3.320
249.050	3.320
249.100	3.320
249.150	3.320
249.200	3.325
249.250	3.320
249.300	3.325
249.350	3.320
249.400	3.320
249.450	3.320
249.500	3.325
249.550	3.320
249.600	3.320
249.650	3.320
249.700	3.320
249.750	3.320
249.800	3.325
249.850	3.320
249.900	3.325
249.950	3.325
250.000	3.325
250.050	3.320
250.100	3.320
250.150	3.315
250.200	3.320
250.250	3.320
250.300	3.325
250.350	3.320
250.400	3.325
250.450	3.315
250.500	3.320
250.550	3.325
250.600	3.320
250.650	3.320
250.700	3.320
250.750	3.320
250.800	3.325
250.850	3.320
250.900	3.320
250.950	3.320
251.000	3.325
251.050	3.320
251.100	3.330
251.150	3.325
251.200	3.320
251.250	3.320
251.300	3.320
251.350	3.325
251.400	3.320
251.450	3.325
251.500	3.325
251.550	3.320
251.600	3.320
251.650	3.320
251.700	3.325
251.750	3.320
251.800	3.320
251.850	3.320
251.900	3.320
251.950	3.320
252.000	3.320
252.050	3.320
252.100	3.320
252.150	3.320
252.200	3.320
252.250	3.320
252.300	3.320
252.350	3.320
252.400	3.320
252.450	3.320
252.500	3.320
252.550	3.320
252.600	3.325
252.650	3.320
252.700	3.320
252.750	3.320
252.800	3.320
252.850	3.315
252.900	3.320
252.950	3.325
253.000	3.320
253.050	3.325
253.100	3.320
253.150	3.325
253.200	3.320
253.250	3.320
253.300	3.320
253.350	3.320
253.400	3.320
253.450	3.320
253.500	3.325
253.550	3.320
253.600	3.320
253.650	3.320
253.700	3.325
253.750	3.330
253.800	3.320
253.850	3.320
253.900	3.320
253.950	3.320
254.000	3.315
254.050	3.320
254.100	3.320
254.150	3.320
254.200	3.320
254.250	3.320
254.300	3.320
254.350	3.320
254.400	3.320
254.450	3.320
254.500	3.320
254.550	3.325
254.600	3.320
254.650	3.320
254.700	3.320
254.750	3.325
254.800	3.320
254.850	3.320
254.900	3.320
254.950	3.320
255.000	3.320
255.050	3.320
255.100	3.320
255.150	3.320
255.200	3.320
255.250	3.320
255.300	3.320
255.350	3.320
255.400	3.320
255.450	3.320
255.500	3.320
255.550	3.320
255.600	3.320
255.650	3.320
255.700	3.320
255.750	3.325
255.800	3.320
255.850	3.325
255.900	3.320
255.950	3.325
256.000	3.320
256.050	3.320
256.100	3.320
256.150	3.320
256.200	3.315
256.250	3.320
256.300	3.320
256.350	3.325
256.400	3.320
256.450	3.325
256.500	3.320
256.550	3.325
256.600	3.320
256.650	3.325
256.700	3.320
256.750	3.315
256.800	3.320
256.850	3.320
256.900	3.315
256.950	3.320
257.000	3.320
257.050	3.320
257.100	3.320
257.150	3.320
257.200	3.320
257.250	3.320
257.300	3.320
257.350	3.320
257.400	3.320
257.450	3.320
257.500	3.320
257.550	3.320
257.600	3.320
257.650	3.320
257.700	3.320
257.750	3.320
257.800	3.320
257.850	3.320
257.900	3.320
257.950	3.325
258.000	3.320
258.050	3.325
258.100	3.320
258.150	3.320
258.200	3.320
258.250	3.320
258.300	3.320
258.350	3.320
258.400	3.315
258.450	3.320
258.500	3.320
258.550	3.320
258.600	3.320
258.650	3.325
258.700	3.320
258.750	3.325
258.800	3.320
258.850	3.320
258.900	3.320
258.950	3.320
259.000	3.320
259.050	3.320
259.100	3.315
259.150	3.320
259.200	3.320
259.250	3.320
259.300	3.320
259.350	3.320
259.400	3.315
259.450	3.320
259.500	3.315
259.550	3.320
259.600	3.320
259.650	3.320
259.700	3.320
259.750	3.320
259.800	3.320
259.850	3.320
259.900	3.315
259.950	3.320
260.000	3.315
260.050	3.320
260.100	3.320
260.150	3.320
260.200	3.315
260.250	3.320
260.300	3.320
260.350	3.325
260.400	3.315
260.450	3.320
260.500	3.320
260.550	3.320
260.600	3.320
260.650	3.320
260.700	3.315
260.750	3.320
260.800	3.315
260.850	3.320
260.900	3.320
260.950	3.325
261.000	3.320
261.050	3.320
261.100	3.320
261.150	3.320
261.200	3.320
261.250	3.320
261.300	3.320
261.350	3.320
261.400	3.320
261.450	3.320
261.500	3.320
261.550	3.320
261.600	3.325
261.650	3.315
261.700	3.320
261.750	3.320
261.800	3.315
261.850	3.320
261.900	3.315
261.950	3.320
262.000	3.320
262.050	3.320
262.100	3.320
262.150	3.320
262.200	3.320
262.250	3.315
262.300	3.315
262.350	3.320
262.400	3.320
262.450	3.320
262.500	3.320
262.550	3.320
262.600	3.320
262.650	3.320
262.700	3.320
262.750	3.320
262.800	3.320
262.850	3.320
262.900	3.320
262.950	3.320
263.000	3.320
263.050	3.320
263.100	3.320
263.150	3.320
263.200	3.315
263.250	3.320
263.300	3.320
263.350	3.325
263.400	3.320
263.450	3.320
263.500	3.315
263.550	3.320
263.600	3.320
263.650	3.320
263.700	3.320
263.750	3.320
263.800	3.320
263.850	3.320
263.900	3.315
263.950	3.315
264.000	3.320
264.050	3.320
264.100	3.315
264.150	3.320
264.200	3.320
264.250	3.320
264.300	3.320
264.350	3.325
264.400	3.320
264.450	3.320
264.500	3.320
264.550	3.320
264.600	3.320
264.650	3.320
264.700	3.320
264.750	3.320
264.800	3.320
264.850	3.325
264.900	3.315
264.950	3.320
265.000	3.315
265.050	3.320
265.100	3.320
265.150	3.320
265.200	3.320
265.250	3.325
265.300	3.320
265.350	3.325
265.400	3.320
265.450	3.320
265.500	3.320
265.550	3.320
265.600	3.315
265.650	3.325
265.700	3.320
265.750	3.320
265.800	3.320
265.850	3.320
265.900	3.320
265.950	3.320
266.000	3.315
266.050	3.320
266.100	3.320
266.150	3.320
266.200	3.311
266.250	3.325
266.300	3.315
266.350	3.320
266.400	3.320
266.450	3.320
266.500	3.320
266.550	3.315
266.600	3.320
266.650	3.320
266.700	3.320
266.750	3.320
266.800	3.320
266.850	3.320
266.900	3.320
266.950	3.320
267.000	3.320
267.050	3.320
267.100	3.315
267.150	3.320
267.200	3.320
267.250	3.320
267.300	3.315
267.350	3.325
267.400	3.320
267.450	3.325
267.500	3.320
267.550	3.320
267.600	3.320
267.650	3.320
267.700	3.320
267.750	3.320
267.800	3.320
267.850	3.320
267.900	3.320
267.950	3.320
268.000	3.320
268.050	3.315
268.100	3.325
268.150	3.320
268.200	3.325
268.250	3.320
268.300	3.320
268.350	3.320
268.400	3.320
268.450	3.320
268.500	3.320
268.550	3.320
268.600	3.320
268.650	3.315
268.700	3.315
268.750	3.320
268.800	3.320
268.850	3.320
268.900	3.320
268.950	3.320
269.000	3.320
269.050	3.320
269.100	3.315
269.150	3.320
269.200	3.315
269.250	3.325
269.300	3.315
269.350	3.320
269.400	3.320
269.450	3.320
269.500	3.320
269.550	3.320
269.600	3.315
269.650	3.320
269.700	3.320
269.750	3.320
269.800	3.320
269.850	3.320
269.900	3.315
269.950	3.325
270.000	3.315
270.050	3.320
270.100	3.315
270.150	3.320
270.200	3.315
270.250	3.320
270.300	3.320
270.350	3.315
270.400	3.320
270.450	3.320
270.500	3.320
270.550	3.320
270.600	3.315
270.650	3.320
270.700	3.315
270.750	3.315
270.800	3.320
270.850	3.320
270.900	3.320
270.950	3.320
271.000	3.315
271.050	3.320
271.100	3.320
271.150	3.320
271.200	3.315
271.250	3.320
271.300	3.315
271.350	3.320
271.400	3.315
271.450	3.320
271.500	3.320
271.550	3.320
271.600	3.315
271.650	3.320
271.700	3.315
271.750	3.320
271.800	3.315
271.850	3.320
271.900	3.315
271.950	3.320
272.000	3.315
272.050	3.320
272.100	3.315
272.150	3.315
272.200	3.315
272.250	3.315
272.300	3.315
272.350	3.315
272.400	3.315
272.450	3.315
272.500	3.315
272.550	3.320
272.600	3.315
272.650	3.315
272.700	3.315
272.750	3.315
272.800	3.315
272.850	3.315
272.900	3.315
272.950	3.320
273.000	3.315
273.050	3.315
273.100	3.315
273.150	3.315
273.200	3.315
273.250	3.315
273.300	3.315
273.350	3.315
273.400	3.311
273.450	3.320
273.500	3.315
273.550	3.315
273.600	3.315
273.650	3.315
273.700	3.315
273.750	3.315
273.800	3.320
273.850	3.315
273.900	3.315
273.950	3.315
274.000	3.315
274.050	3.315
274.100	3.315
274.150	3.320
274.200	3.306
274.250	3.315
274.300	3.311
274.350	3.315
274.400	3.315
274.450	3.315
274.500	3.315
274.550	3.320
274.600	3.315
274.650	3.315
274.700	3.315
274.750	3.315
274.800	3.315
274.850	3.315
274.900	3.315
274.950	3.315
275.000	3.315
275.050	3.320
275.100	3.320
275.150	3.315
275.200	3.315
275.250	3.315
275.300	3.306
275.350	3.311
275.400	3.315
275.450	3.306
275.500	3.311
275.550	3.315
275.600	3.315
275.650	3.315
275.700	3.315
275.750	3.315
275.800	3.315
275.850	3.315
275.900	3.311
275.950	3.315
276.000	3.320
276.050	3.320
276.100	3.311
276.150	3.315
276.200	3.311
276.250	3.315
276.300	3.320
276.350	3.320
276.400	3.320
276.450	3.315
276.500	3.315
276.550	3.311
276.600	3.315
276.650	3.315
276.700	3.315
276.750	3.315
276.800	3.311
276.850	3.315
276.900	3.311
276.950	3.315
277.000	3.315
277.050	3.315
277.100	3.311
277.150	3.315
277.200	3.315
277.250	3.315
277.300	3.315
277.350	3.315
277.400	3.315
277.450	3.315
277.500	3.311
277.550	3.315
277.600	3.315
277.650	3.315
277.700	3.315
277.750	3.315
277.800	3.315
277.850	3.311
277.900	3.315
277.950	3.311
278.000	3.315
278.050	3.315
278.100	3.315
278.150	3.315
278.200	3.315
278.250	3.311
278.300	3.320
278.350	3.315
278.400	3.315
278.450	3.315
278.500	3.320
278.550	3.315
278.600	3.315
278.650	3.311
278.700	3.315
278.750	3.311
278.800	3.311
278.850	3.315
278.900	3.315
278.950	3.311
279.000	3.311
279.050	3.311
279.100	3.315
279.150	3.311
279.200	3.315
279.250	3.311
279.300	3.315
279.350	3.311
279.400	3.320
279.450	3.315
279.500	3.311
279.550	3.315
279.600	3.315
279.650	3.311
279.700	3.320
279.750	3.311
279.800	3.315
279.850	3.315
279.900	3.315
279.950	3.311
280.000	3.315
280.050	3.311
280.100	3.315
280.150	3.315
280.200	3.315
280.250	3.311
280.300	3.315
280.350	3.320
280.400	3.315
280.450	3.306
280.500	3.315
280.550	3.311
280.600	3.315
280.650	3.315
280.700	3.315
280.750	3.315
280.800	3.315
280.850	3.311
280.900	3.315
280.950	3.311
281.000	3.311
281.050	3.315
281.100	3.311
281.150	3.315
281.200	3.311
281.250	3.311
281.300	3.315
281.350	3.315
281.400	3.315
281.450	3.315
281.500	3.311
281.550	3.315
281.600	3.311
281.650	3.311
281.700	3.315
281.750	3.315
281.800	3.315
281.850	3.311
281.900	3.311
281.950	3.311
282.000	3.311
282.050	3.311
282.100	3.315
282.150	3.315
282.200	3.315
282.250	3.311
282.300	3.315
282.350	3.311
282.400	3.315
282.450	3.311
282.500	3.311
282.550	3.311
282.600	3.306
282.650	3.311
282.700	3.311
282.750	3.315
282.800	3.311
282.850	3.315
282.900	3.311
282.950	3.315
283.000	3.315
283.050	3.315
283.100	3.311
283.150	3.311
283.200	3.315
283.250	3.311
283.300	3.311
283.350	3.315
283.400	3.311
283.450	3.311
283.500	3.311
283.550	3.311
283.600	3.306
283.650	3.311
283.700	3.315
283.750	3.311
283.800	3.315
283.850	3.311
283.900	3.315
283.950	3.311
284.000	3.315
284.050	3.315
284.100	3.315
284.150	3.311
284.200	3.315
284.250	3.311
284.300	3.320
284.350	3.311
284.400	3.311
284.450	3.311
284.500	3.315
284.550	3.311
284.600	3.311
284.650	3.311
284.700	3.315
284.750	3.315
284.800	3.315
284.850	3.311
284.900	3.315
284.950	3.311
285.000	3.320
285.050	3.315
285.100	3.315
285.150	3.315
285.200	3.311
285.250	3.311
285.300	3.315
285.350	3.311
285.400	3.311
285.450	3.311
285.500	3.315
285.550	3.311
285.600	3.311
285.650	3.311
285.700	3.311
285.750	3.311
285.800	3.315
285.850	3.311
285.900	3.315
285.950	3.311
286.000	3.311
286.050	3.311
286.100	3.315
286.150	3.311
286.200	3.306
286.250	3.311
286.300	3.311
286.350	3.311
286.400	3.311
286.450	3.315
286.500	3.315
286.550	3.311
286.600	3.311
286.650	3.311
286.700	3.311
286.750	3.311
286.800	3.311
286.850	3.315
286.900	3.315
286.950	3.311
287.000	3.311
287.050	3.311
287.100	3.315
287.150	3.311
287.200	3.315
287.250	3.311
287.300	3.315
287.350	3.311
287.400	3.315
287.450	3.311
287.500	3.311
287.550	3.311
287.600	3.315
287.650	3.315
287.700	3.311
287.750	3.311
287.800	3.311
287.850	3.311
287.900	3.315
287.950	3.315
288.000	3.320
288.050	3.311
288.100	3.315
288.150	3.315
288.200	3.311
288.250	3.311
288.300	3.320
288.350	3.315
288.400	3.315
288.450	3.311
288.500	3.315
288.550	3.311
288.600	3.315
288.650	3.315
288.700	3.315
288.750	3.311
288.800	3.315
288.850	3.311
288.900	3.315
288.950	3.315
289.000	3.315
289.050	3.311
289.100	3.315
289.150	3.311
289.200	3.311
289.250	3.315
289.300	3.311
289.350	3.311
289.400	3.306
289.450	3.311
289.500	3.315
289.550	3.311
289.600	3.320
289.650	3.315
289.700	3.320
289.750	3.311
289.800	3.315
289.850	3.315
289.900	3.315
289.950	3.315
290.000	3.320
290.050	3.315
290.100	3.315
290.150	3.311
290.200	3.320
290.250	3.315
290.300	3.320
290.350	3.311
290.400	3.320
290.450	3.315
290.500	3.315
290.550	3.315
290.600	3.315
290.650	3.311
290.700	3.320
290.750	3.315
290.800	3.315
290.850	3.315
290.900	3.320
290.950	3.315
291.000	3.311
291.050	3.311
291.100	3.315
291.150	3.311
291.200	3.315
291.250	3.311
291.300	3.315
291.350	3.311
291.400	3.320
291.450	3.311
291.500	3.311
291.550	3.315
291.600	3.315
291.650	3.311
291.700	3.315
291.750	3.315
291.800	3.315
291.850	3.311
291.900	3.315
291.950	3.315
292.000	3.311
292.050	3.315
292.100	3.315
292.150	3.311
292.200	3.315
292.250	3.311
292.300	3.315
292.350	3.315
292.400	3.315
292.450	3.311
292.500	3.320
292.550	3.315
292.600	3.315
292.650	3.315
292.700	3.315
292.750	3.315
292.800	3.315
292.850	3.315
292.900	3.315
292.950	3.315
293.000	3.320
293.050	3.315
293.100	3.315
293.150	3.311
293.200	3.315
293.250	3.315
293.300	3.320
293.350	3.315
293.400	3.315
293.450	3.315
293.500	3.315
293.550	3.315
293.600	3.315
293.650	3.315
293.700	3.315
293.750	3.315
293.800	3.315
293.850	3.315
293.900	3.320
293.950	3.320
294.000	3.315
294.050	3.315
294.100	3.315
294.150	3.315
294.200	3.315
294.250	3.311
294.300	3.315
294.350	3.311
294.400	3.320
294.450	3.315
294.500	3.315
294.550	3.315
294.600	3.320
294.650	3.315
294.700	3.315
294.750	3.311
294.800	3.320
294.850	3.315
294.900	3.320
294.950	3.311
295.000	3.315
295.050	3.315
295.100	3.315
295.150	3.311
295.200	3.320
295.250	3.315
295.300	3.315
295.350	3.311
295.400	3.315
295.450	3.315
295.500	3.320
295.550	3.311
295.600	3.315
295.650	3.311
295.700	3.315
295.750	3.315
295.800	3.315
295.850	3.306
295.900	3.315
295.950	3.315
296.000	3.315
296.050	3.315
296.100	3.315
296.150	3.315
296.200	3.315
296.250	3.306
296.300	3.315
296.350	3.315
296.400	3.315
296.450	3.311
296.500	3.315
296.550	3.311
296.600	3.320
296.650	3.311
296.700	3.311
296.750	3.315
296.800	3.315
296.850	3.311
296.900	3.315
296.950	3.311
297.000	3.320
297.050	3.311
297.100	3.320
297.150	3.315
297.200	3.315
297.250	3.315
297.300	3.315
297.350	3.311
297.400	3.315
297.450	3.306
297.500	3.315
297.550	3.311
297.600	3.315
297.650	3.315
297.700	3.315
297.750	3.311
297.800	3.315
297.850	3.315
297.900	3.315
297.950	3.311
298.000	3.315
298.050	3.311
298.100	3.315
298.150	3.320
298.200	3.315
298.250	3.311
298.300	3.315
298.350	3.315
298.400	3.320
298.450	3.311
298.500	3.311
298.550	3.311
298.600	3.315
298.650	3.315
298.700	3.320
298.750	3.315
298.800	3.315
298.850	3.315
298.900	3.315
298.950	3.320
299.000	3.315
299.050	3.315
299.100	3.311
299.150	3.315
299.200	3.315
299.250	3.311
299.300	3.320
299.350	3.315
299.400	3.320
299.450	3.315
299.500	3.311
299.550	3.315
299.600	3.315
299.650	3.315
299.700	3.315
299.750	3.315
299.800	3.315
299.850	3.311
299.900	3.320
299.950	3.311
300.000	3.320
300.050	3.320
300.100	3.315
300.150	3.315
300.200	3.315
300.250	3.315
300.300	3.315
300.350	3.320
300.400	3.320
300.450	3.315
300.500	3.315
300.550	3.315
300.600	3.315
300.650	3.315
300.700	3.320
300.750	3.311
300.800	3.315
300.850	3.315
300.900	3.315
300.950	3.311
301.000	3.315
301.050	3.315
301.100	3.315
301.150	3.320
301.200	3.315
301.250	3.315
301.300	3.315
301.350	3.311
301.400	3.320
301.450	3.311
301.500	3.315
301.550	3.315
301.600	3.315
301.650	3.315
301.700	3.320
301.750	3.315
301.800	3.315
301.850	3.315
301.900	3.320
301.950	3.315
302.000	3.320
302.050	3.315
302.100	3.315
302.150	3.311
302.200	3.315
302.250	3.311
302.300	3.320
302.350	3.315
302.400	3.320
302.450	3.320
302.500	3.315
302.550	3.315
302.600	3.320
302.650	3.315
302.700	3.315
302.750	3.311
302.800	3.315
302.850	3.311
302.900	3.315
302.950	3.306
303.000	3.315
303.050	3.315
303.100	3.315
303.150	3.315
303.200	3.320
303.250	3.311
303.300	3.315
303.350	3.311
303.400	3.315
303.450	3.315
303.500	3.315
303.550	3.315
303.600	3.320
303.650	3.315
303.700	3.311
303.750	3.311
303.800	3.315
303.850	3.315
303.900	3.315
303.950	3.315
304.000	3.315
304.050	3.315
304.100	3.311
304.150	3.315
304.200	3.315
304.250	3.311
304.300	3.315
304.350	3.315
304.400	3.320
304.450	3.311
304.500	3.315
304.550	3.315
304.600	3.315
304.650	3.320
304.700	3.315
304.750	3.315
304.800	3.315
304.850	3.315
304.900	3.320
304.950	3.315
305.000	3.320
305.050	3.315
305.100	3.315
305.150	3.306
305.200	3.315
305.250	3.315
305.300	3.315
305.350	3.315
305.400	3.315
305.450	3.315
305.500	3.315
305.550	3.315
305.600	3.315
305.650	3.315
305.700	3.315
305.750	3.315
305.800	3.315
305.850	3.315
305.900	3.311
305.950	3.311
306.000	3.315
306.050	3.315
306.100	3.315
306.150	3.315
306.200	3.315
306.250	3.315
306.300	3.311
306.350	3.311
306.400	3.320
306.450	3.315
306.500	3.315
306.550	3.311
306.600	3.315
306.650	3.311
306.700	3.320
306.750	3.311
306.800	3.315
306.850	3.315
306.900	3.315
306.950	3.311
307.000	3.315
307.050	3.311
307.100	3.315
307.150	3.311
307.200	3.315
307.250	3.311
307.300	3.315
307.350	3.306
307.400	3.311
307.450	3.315
307.500	3.311
307.550	3.311
307.600	3.315
307.650	3.311
307.700	3.311
307.750	3.311
307.800	3.315
307.850	3.315
307.900	3.315
307.950	3.315
308.000	3.306
308.050	3.311
308.100	3.320
308.150	3.315
308.200	3.315
308.250	3.315
308.300	3.320
308.350	3.311
308.400	3.315
308.450	3.311
308.500	3.315
308.550	3.315
308.600	3.315
308.650	3.315
308.700	3.315
308.750	3.311
308.800	3.320
308.850	3.311
308.900	3.320
308.950	3.311
309.000	3.315
309.050	3.311
309.100	3.315
309.150	3.311
309.200	3.315
309.250	3.315
309.300	3.315
309.350	3.311
309.400	3.315
309.450	3.311
309.500	3.315
309.550	3.311
309.600	3.315
309.650	3.315
309.700	3.306
309.750	3.315
309.800	3.315
309.850	3.311
309.900	3.315
309.950	3.311
310.000	3.315
310.050	3.311
310.100	3.315
310.150	3.315
310.200	3.315
310.250	3.311
310.300	3.315
310.350	3.315
310.400	3.315
310.450	3.315
310.500	3.315
310.550	3.311
310.600	3.320
310.650	3.315
310.700	3.315
310.750	3.306
310.800	3.311
310.850	3.306
310.900	3.296
310.950	3.291
311.000	3.286
311.050	3.291
311.100	3.296
311.150	3.286
311.200	3.291
311.250	3.286
311.300	3.291
311.350	3.291
311.400	3.291
311.450	3.291
311.500	3.291
311.550	3.291
311.600	3.291
311.650	3.296
311.700	3.286
311.750	3.228
311.800	3.086
311.850	2.993
311.900	3.008
311.950	2.998
312.000	3.003
312.050	2.998
312.100	3.003
312.150	2.998
312.200	2.998
312.250	3.003
312.300	3.003
312.350	2.998
312.400	3.008
312.450	3.110
312.500	3.228
312.550	3.286
312.600	3.311
312.650	3.306
312.700	3.267
