Run #1	Run #1
Time (s)	Voltage (V)
207.450	3.296
207.500	3.301
207.550	3.306
207.600	3.311
207.650	3.311
207.700	3.315
207.750	3.315
207.800	3.320
207.850	3.325
207.900	3.325
207.950	3.330
208.000	3.330
208.050	3.335
208.100	3.335
208.150	3.340
208.200	3.340
208.250	3.345
208.300	3.345
208.350	3.345
208.400	3.354
208.450	3.354
208.500	3.354
208.550	3.359
208.600	3.359
208.650	3.359
208.700	3.364
208.750	3.364
208.800	3.364
208.850	3.369
208.900	3.374
208.950	3.374
209.000	3.369
209.050	3.374
209.100	3.379
209.150	3.379
209.200	3.379
209.250	3.379
209.300	3.379
209.350	3.384
209.400	3.384
209.450	3.384
209.500	3.384
209.550	3.384
209.600	3.384
209.650	3.389
209.700	3.389
209.750	3.389
209.800	3.389
209.850	3.389
209.900	3.389
209.950	3.389
210.000	3.389
210.050	3.389
210.100	3.394
210.150	3.389
210.200	3.389
210.250	3.394
210.300	3.394
210.350	3.394
210.400	3.394
210.450	3.389
210.500	3.389
210.550	3.394
210.600	3.394
210.650	3.389
210.700	3.394
210.750	3.394
210.800	3.389
210.850	3.394
210.900	3.389
210.950	3.389
211.000	3.394
211.050	3.389
211.100	3.389
211.150	3.389
211.200	3.394
211.250	3.389
211.300	3.389
211.350	3.389
211.400	3.389
211.450	3.389
211.500	3.389
211.550	3.389
211.600	3.389
211.650	3.384
211.700	3.384
211.750	3.389
211.800	3.384
211.850	3.384
211.900	3.389
211.950	3.384
212.000	3.384
212.050	3.384
212.100	3.384
212.150	3.384
212.200	3.379
212.250	3.379
212.300	3.379
212.350	3.379
212.400	3.379
212.450	3.379
212.500	3.379
212.550	3.379
212.600	3.379
212.650	3.379
212.700	3.379
212.750	3.379
212.800	3.374
212.850	3.374
212.900	3.374
212.950	3.374
213.000	3.374
213.050	3.374
213.100	3.374
213.150	3.369
213.200	3.369
213.250	3.374
213.300	3.374
213.350	3.369
213.400	3.369
213.450	3.369
213.500	3.369
213.550	3.369
213.600	3.369
213.650	3.369
213.700	3.369
213.750	3.369
213.800	3.369
213.850	3.369
213.900	3.369
213.950	3.369
214.000	3.369
214.050	3.369
214.100	3.369
214.150	3.364
214.200	3.364
214.250	3.364
214.300	3.369
214.350	3.369
214.400	3.369
214.450	3.369
214.500	3.364
214.550	3.369
214.600	3.369
214.650	3.369
214.700	3.369
214.750	3.369
214.800	3.369
214.850	3.369
214.900	3.369
214.950	3.369
215.000	3.369
215.050	3.369
215.100	3.369
215.150	3.369
215.200	3.369
215.250	3.369
215.300	3.369
215.350	3.369
215.400	3.374
215.450	3.374
215.500	3.374
215.550	3.374
215.600	3.374
215.650	3.374
215.700	3.374
215.750	3.374
215.800	3.374
215.850	3.374
215.900	3.374
215.950	3.374
216.000	3.374
216.050	3.374
216.100	3.374
216.150	3.374
216.200	3.374
216.250	3.374
216.300	3.374
216.350	3.374
216.400	3.374
216.450	3.374
216.500	3.374
216.550	3.374
216.600	3.374
216.650	3.374
216.700	3.374
216.750	3.374
216.800	3.374
216.850	3.374
216.900	3.374
216.950	3.369
217.000	3.369
217.050	3.374
217.100	3.374
217.150	3.374
217.200	3.374
217.250	3.374
217.300	3.369
217.350	3.374
217.400	3.374
217.450	3.374
217.500	3.369
217.550	3.369
217.600	3.369
217.650	3.374
217.700	3.369
217.750	3.374
217.800	3.369
217.850	3.374
217.900	3.369
217.950	3.369
218.000	3.369
218.050	3.369
218.100	3.369
218.150	3.369
218.200	3.369
218.250	3.369
218.300	3.369
218.350	3.369
218.400	3.369
218.450	3.369
218.500	3.369
218.550	3.369
218.600	3.369
218.650	3.374
218.700	3.369
218.750	3.369
218.800	3.369
218.850	3.374
218.900	3.374
218.950	3.374
219.000	3.374
219.050	3.374
219.100	3.374
219.150	3.374
219.200	3.374
219.250	3.374
219.300	3.374
219.350	3.379
219.400	3.379
219.450	3.379
219.500	3.379
219.550	3.384
219.600	3.379
219.650	3.384
219.700	3.384
219.750	3.384
219.800	3.384
219.850	3.384
219.900	3.384
219.950	3.389
220.000	3.389
220.050	3.389
220.100	3.389
220.150	3.389
220.200	3.389
220.250	3.394
220.300	3.394
220.350	3.394
220.400	3.394
220.450	3.398
220.500	3.398
220.550	3.398
220.600	3.398
220.650	3.403
220.700	3.398
220.750	3.403
220.800	3.398
220.850	3.403
220.900	3.403
220.950	3.403
221.000	3.403
221.050	3.408
221.100	3.403
221.150	3.408
221.200	3.408
221.250	3.408
221.300	3.408
221.350	3.413
221.400	3.408
221.450	3.408
221.500	3.408
221.550	3.413
221.600	3.413
221.650	3.413
221.700	3.413
221.750	3.413
221.800	3.413
221.850	3.413
221.900	3.413
221.950	3.418
222.000	3.413
222.050	3.413
222.100	3.413
222.150	3.413
222.200	3.413
222.250	3.418
222.300	3.413
222.350	3.418
222.400	3.413
222.450	3.418
222.500	3.413
222.550	3.418
222.600	3.413
222.650	3.418
222.700	3.413
222.750	3.418
222.800	3.418
222.850	3.418
222.900	3.413
222.950	3.418
223.000	3.418
223.050	3.418
223.100	3.413
223.150	3.418
223.200	3.413
223.250	3.418
223.300	3.418
223.350	3.418
223.400	3.413
223.450	3.418
223.500	3.413
223.550	3.413
223.600	3.413
223.650	3.418
223.700	3.418
223.750	3.418
223.800	3.418
223.850	3.418
223.900	3.413
223.950	3.418
224.000	3.418
224.050	3.418
224.100	3.413
224.150	3.418
224.200	3.413
224.250	3.418
224.300	3.418
224.350	3.418
224.400	3.413
224.450	3.418
224.500	3.413
224.550	3.418
224.600	3.418
224.650	3.418
224.700	3.418
224.750	3.413
224.800	3.418
224.850	3.418
224.900	3.418
224.950	3.418
225.000	3.418
225.050	3.418
225.100	3.418
225.150	3.418
225.200	3.418
225.250	3.423
225.300	3.418
225.350	3.423
225.400	3.423
225.450	3.423
225.500	3.423
225.550	3.423
225.600	3.423
225.650	3.423
225.700	3.423
225.750	3.423
225.800	3.423
225.850	3.428
225.900	3.428
225.950	3.428
226.000	3.428
226.050	3.433
226.100	3.428
226.150	3.433
226.200	3.433
226.250	3.438
226.300	3.438
226.350	3.438
226.400	3.433
226.450	3.438
226.500	3.438
226.550	3.438
226.600	3.438
226.650	3.438
226.700	3.438
226.750	3.438
226.800	3.438
226.850	3.442
226.900	3.442
226.950	3.442
227.000	3.442
227.050	3.442
227.100	3.442
227.150	3.442
227.200	3.442
227.250	3.442
227.300	3.442
227.350	3.447
227.400	3.442
227.450	3.442
227.500	3.442
227.550	3.447
227.600	3.447
227.650	3.447
227.700	3.447
227.750	3.447
227.800	3.447
227.850	3.447
227.900	3.442
227.950	3.447
228.000	3.447
228.050	3.447
228.100	3.442
228.150	3.447
228.200	3.447
228.250	3.447
228.300	3.442
228.350	3.447
228.400	3.442
228.450	3.447
228.500	3.447
228.550	3.442
228.600	3.442
228.650	3.447
228.700	3.442
228.750	3.447
228.800	3.442
228.850	3.442
228.900	3.442
228.950	3.447
229.000	3.442
229.050	3.447
229.100	3.442
229.150	3.447
229.200	3.442
229.250	3.447
229.300	3.442
229.350	3.447
229.400	3.442
229.450	3.447
229.500	3.447
229.550	3.447
229.600	3.447
229.650	3.442
229.700	3.447
229.750	3.447
229.800	3.447
229.850	3.447
229.900	3.447
229.950	3.447
230.000	3.447
230.050	3.447
230.100	3.447
230.150	3.452
230.200	3.452
230.250	3.452
230.300	3.452
230.350	3.452
230.400	3.452
230.450	3.452
230.500	3.452
230.550	3.452
230.600	3.452
230.650	3.457
230.700	3.457
230.750	3.457
230.800	3.457
230.850	3.457
230.900	3.457
230.950	3.457
231.000	3.457
231.050	3.457
231.100	3.462
231.150	3.462
231.200	3.457
231.250	3.462
231.300	3.457
231.350	3.462
231.400	3.462
231.450	3.462
231.500	3.462
231.550	3.462
231.600	3.462
231.650	3.462
231.700	3.462
231.750	3.467
231.800	3.462
231.850	3.467
231.900	3.462
231.950	3.467
232.000	3.462
232.050	3.467
232.100	3.462
232.150	3.467
232.200	3.467
232.250	3.467
232.300	3.467
232.350	3.467
232.400	3.467
232.450	3.467
232.500	3.467
232.550	3.467
232.600	3.462
232.650	3.467
232.700	3.462
232.750	3.467
232.800	3.462
232.850	3.467
232.900	3.462
232.950	3.467
233.000	3.467
233.050	3.467
233.100	3.462
233.150	3.467
233.200	3.462
233.250	3.467
233.300	3.462
233.350	3.467
233.400	3.467
233.450	3.467
233.500	3.467
233.550	3.467
233.600	3.467
233.650	3.467
233.700	3.462
233.750	3.467
233.800	3.467
233.850	3.467
233.900	3.467
233.950	3.467
234.000	3.462
234.050	3.467
234.100	3.462
234.150	3.462
234.200	3.462
234.250	3.462
234.300	3.462
234.350	3.462
234.400	3.462
234.450	3.467
234.500	3.462
234.550	3.467
234.600	3.462
234.650	3.467
234.700	3.462
234.750	3.462
234.800	3.462
234.850	3.462
234.900	3.462
234.950	3.462
235.000	3.462
235.050	3.462
235.100	3.462
235.150	3.462
235.200	3.462
235.250	3.462
235.300	3.462
235.350	3.462
235.400	3.462
235.450	3.462
235.500	3.462
235.550	3.462
235.600	3.462
235.650	3.462
235.700	3.457
235.750	3.462
235.800	3.457
235.850	3.457
235.900	3.457
235.950	3.462
236.000	3.462
236.050	3.457
236.100	3.457
236.150	3.457
236.200	3.457
236.250	3.462
236.300	3.457
236.350	3.457
236.400	3.457
236.450	3.457
236.500	3.457
236.550	3.457
236.600	3.457
236.650	3.457
236.700	3.457
236.750	3.457
236.800	3.457
236.850	3.462
236.900	3.457
236.950	3.462
237.000	3.457
237.050	3.462
237.100	3.457
237.150	3.462
237.200	3.462
237.250	3.462
237.300	3.462
237.350	3.462
237.400	3.462
237.450	3.462
237.500	3.462
237.550	3.462
237.600	3.462
237.650	3.462
237.700	3.462
237.750	3.462
237.800	3.462
237.850	3.462
237.900	3.462
237.950	3.467
238.000	3.462
238.050	3.467
238.100	3.467
238.150	3.467
238.200	3.467
238.250	3.467
238.300	3.467
238.350	3.467
238.400	3.472
238.450	3.467
238.500	3.472
238.550	3.472
238.600	3.472
238.650	3.477
238.700	3.472
238.750	3.477
238.800	3.472
238.850	3.477
238.900	3.472
238.950	3.477
239.000	3.472
239.050	3.477
239.100	3.472
239.150	3.477
239.200	3.477
239.250	3.477
239.300	3.477
239.350	3.477
239.400	3.477
239.450	3.477
239.500	3.477
239.550	3.477
239.600	3.477
239.650	3.477
239.700	3.477
239.750	3.477
239.800	3.477
239.850	3.477
239.900	3.477
239.950	3.477
240.000	3.477
240.050	3.477
240.100	3.477
240.150	3.477
240.200	3.477
240.250	3.481
240.300	3.477
240.350	3.477
240.400	3.477
240.450	3.477
240.500	3.477
240.550	3.481
240.600	3.477
240.650	3.477
240.700	3.477
240.750	3.477
240.800	3.477
240.850	3.477
240.900	3.477
240.950	3.477
241.000	3.477
241.050	3.477
241.100	3.477
241.150	3.481
241.200	3.477
241.250	3.477
241.300	3.477
241.350	3.477
241.400	3.477
241.450	3.477
241.500	3.477
241.550	3.477
241.600	3.477
241.650	3.477
241.700	3.477
241.750	3.477
241.800	3.477
241.850	3.477
241.900	3.477
241.950	3.481
242.000	3.477
242.050	3.481
242.100	3.477
242.150	3.477
242.200	3.477
242.250	3.477
242.300	3.477
242.350	3.477
242.400	3.477
242.450	3.477
242.500	3.477
242.550	3.477
242.600	3.477
242.650	3.477
242.700	3.477
242.750	3.477
242.800	3.477
242.850	3.477
242.900	3.477
242.950	3.477
243.000	3.477
243.050	3.477
243.100	3.477
243.150	3.477
243.200	3.477
243.250	3.477
243.300	3.477
243.350	3.477
243.400	3.477
243.450	3.477
243.500	3.477
243.550	3.477
243.600	3.477
243.650	3.477
243.700	3.477
243.750	3.477
243.800	3.477
243.850	3.477
243.900	3.477
243.950	3.477
244.000	3.477
244.050	3.477
244.100	3.477
244.150	3.477
244.200	3.477
244.250	3.477
244.300	3.477
244.350	3.477
244.400	3.477
244.450	3.477
244.500	3.472
244.550	3.477
244.600	3.477
244.650	3.477
244.700	3.477
244.750	3.477
244.800	3.477
244.850	3.477
244.900	3.472
244.950	3.477
245.000	3.477
245.050	3.477
245.100	3.477
245.150	3.477
245.200	3.472
245.250	3.477
245.300	3.472
245.350	3.477
245.400	3.477
245.450	3.477
245.500	3.477
245.550	3.477
245.600	3.477
245.650	3.477
245.700	3.472
245.750	3.477
245.800	3.472
245.850	3.477
245.900	3.472
245.950	3.477
246.000	3.472
246.050	3.477
246.100	3.472
246.150	3.477
246.200	3.477
246.250	3.477
246.300	3.472
246.350	3.477
246.400	3.472
246.450	3.477
246.500	3.472
246.550	3.477
246.600	3.477
246.650	3.477
246.700	3.472
246.750	3.477
246.800	3.477
246.850	3.477
246.900	3.472
246.950	3.477
247.000	3.472
247.050	3.477
247.100	3.472
247.150	3.472
247.200	3.472
247.250	3.477
247.300	3.472
247.350	3.472
247.400	3.472
247.450	3.472
247.500	3.472
247.550	3.472
247.600	3.472
247.650	3.472
247.700	3.472
247.750	3.477
247.800	3.477
247.850	3.472
247.900	3.477
247.950	3.472
248.000	3.472
248.050	3.477
248.100	3.467
248.150	3.472
248.200	3.472
248.250	3.472
248.300	3.467
248.350	3.472
248.400	3.472
248.450	3.472
248.500	3.467
248.550	3.472
248.600	3.472
248.650	3.472
248.700	3.472
248.750	3.472
248.800	3.472
248.850	3.472
248.900	3.472
248.950	3.472
249.000	3.467
249.050	3.472
249.100	3.472
249.150	3.472
249.200	3.472
249.250	3.472
249.300	3.472
249.350	3.472
249.400	3.467
249.450	3.472
249.500	3.467
249.550	3.472
249.600	3.472
249.650	3.472
249.700	3.472
249.750	3.472
249.800	3.467
249.850	3.472
249.900	3.472
249.950	3.472
250.000	3.472
250.050	3.472
250.100	3.467
250.150	3.472
250.200	3.467
250.250	3.467
250.300	3.467
250.350	3.472
250.400	3.467
250.450	3.472
250.500	3.467
250.550	3.467
250.600	3.472
250.650	3.467
250.700	3.472
250.750	3.472
250.800	3.467
250.850	3.472
250.900	3.467
250.950	3.472
251.000	3.467
251.050	3.472
251.100	3.467
251.150	3.472
251.200	3.472
251.250	3.472
251.300	3.467
251.350	3.472
251.400	3.472
251.450	3.472
251.500	3.467
251.550	3.472
251.600	3.467
251.650	3.472
251.700	3.467
251.750	3.472
251.800	3.467
251.850	3.472
251.900	3.467
251.950	3.472
252.000	3.467
252.050	3.472
252.100	3.472
252.150	3.467
252.200	3.467
252.250	3.472
252.300	3.467
252.350	3.467
252.400	3.467
252.450	3.467
252.500	3.472
252.550	3.467
252.600	3.467
252.650	3.472
252.700	3.467
252.750	3.467
252.800	3.467
252.850	3.467
252.900	3.467
252.950	3.467
253.000	3.467
253.050	3.467
253.100	3.467
253.150	3.467
253.200	3.467
253.250	3.467
253.300	3.467
253.350	3.467
253.400	3.467
253.450	3.467
253.500	3.467
253.550	3.467
253.600	3.467
253.650	3.472
253.700	3.467
253.750	3.467
253.800	3.467
253.850	3.467
253.900	3.467
253.950	3.467
254.000	3.467
254.050	3.467
254.100	3.467
254.150	3.467
254.200	3.467
254.250	3.472
254.300	3.467
254.350	3.467
254.400	3.467
254.450	3.467
254.500	3.467
254.550	3.467
254.600	3.467
254.650	3.467
254.700	3.467
254.750	3.467
254.800	3.467
254.850	3.467
254.900	3.467
254.950	3.467
255.000	3.467
255.050	3.467
255.100	3.467
255.150	3.467
255.200	3.467
255.250	3.467
255.300	3.467
255.350	3.467
255.400	3.467
255.450	3.467
255.500	3.467
255.550	3.467
255.600	3.467
255.650	3.467
255.700	3.467
255.750	3.467
255.800	3.467
255.850	3.467
255.900	3.467
255.950	3.467
256.000	3.467
256.050	3.467
256.100	3.462
256.150	3.467
256.200	3.467
256.250	3.467
256.300	3.467
256.350	3.467
256.400	3.467
256.450	3.467
256.500	3.467
256.550	3.467
256.600	3.462
256.650	3.467
256.700	3.462
256.750	3.467
256.800	3.467
256.850	3.467
256.900	3.467
256.950	3.467
257.000	3.467
257.050	3.467
257.100	3.462
257.150	3.467
257.200	3.467
257.250	3.462
257.300	3.467
257.350	3.467
257.400	3.462
257.450	3.467
257.500	3.467
257.550	3.467
257.600	3.467
257.650	3.467
257.700	3.462
257.750	3.467
257.800	3.462
257.850	3.467
257.900	3.467
257.950	3.467
258.000	3.462
258.050	3.467
258.100	3.462
258.150	3.467
258.200	3.462
258.250	3.467
258.300	3.462
258.350	3.467
258.400	3.462
258.450	3.467
258.500	3.462
258.550	3.462
258.600	3.462
258.650	3.467
258.700	3.462
258.750	3.467
258.800	3.462
258.850	3.467
258.900	3.462
258.950	3.467
259.000	3.462
259.050	3.462
259.100	3.467
259.150	3.462
259.200	3.462
259.250	3.462
259.300	3.462
259.350	3.462
259.400	3.462
259.450	3.462
259.500	3.462
259.550	3.462
259.600	3.462
259.650	3.467
259.700	3.462
259.750	3.462
259.800	3.462
259.850	3.467
259.900	3.462
259.950	3.462
260.000	3.462
260.050	3.462
260.100	3.462
260.150	3.462
260.200	3.462
260.250	3.462
260.300	3.462
260.350	3.462
260.400	3.462
260.450	3.462
260.500	3.462
260.550	3.462
260.600	3.462
260.650	3.462
260.700	3.462
260.750	3.462
260.800	3.462
260.850	3.462
260.900	3.462
260.950	3.462
261.000	3.462
261.050	3.462
261.100	3.457
261.150	3.462
261.200	3.462
261.250	3.462
261.300	3.462
261.350	3.462
261.400	3.457
261.450	3.462
261.500	3.462
261.550	3.462
261.600	3.462
261.650	3.462
261.700	3.457
261.750	3.462
261.800	3.462
261.850	3.462
261.900	3.457
261.950	3.462
262.000	3.457
262.050	3.462
262.100	3.462
262.150	3.462
262.200	3.462
262.250	3.462
262.300	3.457
262.350	3.462
262.400	3.462
262.450	3.462
262.500	3.457
262.550	3.462
262.600	3.457
262.650	3.462
262.700	3.462
262.750	3.462
262.800	3.457
262.850	3.462
262.900	3.462
262.950	3.462
263.000	3.457
263.050	3.462
263.100	3.462
263.150	3.462
263.200	3.457
263.250	3.462
263.300	3.457
263.350	3.462
263.400	3.462
263.450	3.462
263.500	3.457
263.550	3.462
263.600	3.462
263.650	3.462
263.700	3.457
263.750	3.462
263.800	3.457
263.850	3.462
263.900	3.457
263.950	3.462
264.000	3.457
264.050	3.462
264.100	3.457
264.150	3.462
264.200	3.462
264.250	3.462
264.300	3.457
264.350	3.462
264.400	3.462
264.450	3.462
264.500	3.457
264.550	3.462
264.600	3.457
264.650	3.462
264.700	3.457
264.750	3.462
264.800	3.457
264.850	3.462
264.900	3.457
264.950	3.462
265.000	3.457
265.050	3.462
265.100	3.457
265.150	3.457
265.200	3.457
265.250	3.462
265.300	3.457
265.350	3.457
265.400	3.457
265.450	3.462
265.500	3.457
265.550	3.462
265.600	3.457
265.650	3.462
265.700	3.457
265.750	3.457
265.800	3.457
265.850	3.457
265.900	3.457
265.950	3.462
266.000	3.457
266.050	3.462
266.100	3.457
266.150	3.462
266.200	3.457
266.250	3.462
266.300	3.457
266.350	3.462
266.400	3.457
266.450	3.457
266.500	3.452
266.550	3.457
266.600	3.457
266.650	3.457
266.700	3.457
266.750	3.462
266.800	3.457
266.850	3.462
266.900	3.457
266.950	3.457
267.000	3.457
267.050	3.457
267.100	3.457
267.150	3.462
267.200	3.457
267.250	3.462
267.300	3.457
267.350	3.462
267.400	3.457
267.450	3.457
267.500	3.457
267.550	3.457
267.600	3.457
267.650	3.462
267.700	3.457
267.750	3.457
267.800	3.457
267.850	3.457
267.900	3.457
267.950	3.457
268.000	3.457
268.050	3.457
268.100	3.457
268.150	3.457
268.200	3.457
268.250	3.457
268.300	3.457
268.350	3.457
268.400	3.457
268.450	3.462
268.500	3.457
268.550	3.462
268.600	3.457
268.650	3.462
268.700	3.457
268.750	3.457
268.800	3.457
268.850	3.457
268.900	3.457
268.950	3.457
269.000	3.457
269.050	3.457
269.100	3.457
269.150	3.457
269.200	3.457
269.250	3.457
269.300	3.457
269.350	3.457
269.400	3.457
269.450	3.462
269.500	3.452
269.550	3.457
269.600	3.457
269.650	3.457
269.700	3.457
269.750	3.457
269.800	3.457
269.850	3.457
269.900	3.457
269.950	3.457
270.000	3.457
270.050	3.457
270.100	3.457
270.150	3.457
270.200	3.452
270.250	3.457
270.300	3.457
270.350	3.457
270.400	3.452
270.450	3.457
270.500	3.457
270.550	3.457
270.600	3.457
270.650	3.457
270.700	3.457
270.750	3.457
270.800	3.457
270.850	3.457
270.900	3.452
270.950	3.457
271.000	3.457
271.050	3.457
271.100	3.452
271.150	3.457
271.200	3.452
271.250	3.457
271.300	3.457
271.350	3.457
271.400	3.452
271.450	3.457
271.500	3.452
271.550	3.457
271.600	3.452
271.650	3.457
271.700	3.457
271.750	3.457
271.800	3.452
271.850	3.457
271.900	3.452
271.950	3.457
272.000	3.457
272.050	3.457
272.100	3.452
272.150	3.457
272.200	3.452
272.250	3.457
272.300	3.452
272.350	3.457
272.400	3.452
272.450	3.457
272.500	3.452
272.550	3.457
272.600	3.452
272.650	3.457
272.700	3.452
272.750	3.457
272.800	3.452
272.850	3.457
272.900	3.452
272.950	3.457
273.000	3.452
273.050	3.457
273.100	3.452
273.150	3.457
273.200	3.457
273.250	3.457
273.300	3.457
273.350	3.457
273.400	3.452
273.450	3.457
273.500	3.452
273.550	3.457
273.600	3.452
273.650	3.452
273.700	3.457
273.750	3.457
273.800	3.452
273.850	3.452
273.900	3.452
273.950	3.457
274.000	3.452
274.050	3.452
274.100	3.452
274.150	3.452
274.200	3.452
274.250	3.452
274.300	3.452
274.350	3.452
274.400	3.452
274.450	3.457
274.500	3.452
274.550	3.457
274.600	3.452
274.650	3.452
274.700	3.452
274.750	3.457
274.800	3.452
274.850	3.457
274.900	3.452
274.950	3.452
275.000	3.457
275.050	3.457
275.100	3.452
275.150	3.452
275.200	3.452
275.250	3.452
275.300	3.452
275.350	3.457
275.400	3.452
275.450	3.452
275.500	3.452
275.550	3.457
275.600	3.452
275.650	3.452
275.700	3.447
275.750	3.457
275.800	3.452
275.850	3.457
275.900	3.452
275.950	3.457
276.000	3.452
276.050	3.452
276.100	3.452
276.150	3.452
276.200	3.452
276.250	3.452
276.300	3.452
276.350	3.452
276.400	3.452
276.450	3.452
276.500	3.452
276.550	3.452
276.600	3.452
276.650	3.452
276.700	3.447
276.750	3.457
276.800	3.452
276.850	3.452
276.900	3.452
276.950	3.452
277.000	3.452
277.050	3.457
277.100	3.452
277.150	3.452
277.200	3.452
277.250	3.457
277.300	3.447
277.350	3.452
277.400	3.452
277.450	3.452
277.500	3.452
277.550	3.452
277.600	3.452
277.650	3.452
277.700	3.452
277.750	3.452
277.800	3.452
277.850	3.452
277.900	3.452
277.950	3.452
278.000	3.452
278.050	3.452
278.100	3.452
278.150	3.452
278.200	3.452
278.250	3.452
278.300	3.452
278.350	3.452
278.400	3.452
278.450	3.457
278.500	3.452
278.550	3.452
278.600	3.452
278.650	3.452
278.700	3.447
278.750	3.452
278.800	3.447
278.850	3.452
278.900	3.447
278.950	3.452
279.000	3.452
279.050	3.452
279.100	3.447
279.150	3.452
279.200	3.452
279.250	3.452
279.300	3.452
279.350	3.452
279.400	3.452
279.450	3.452
279.500	3.447
279.550	3.452
279.600	3.452
279.650	3.452
279.700	3.452
279.750	3.452
279.800	3.447
279.850	3.452
279.900	3.452
279.950	3.452
280.000	3.452
280.050	3.452
280.100	3.447
280.150	3.452
280.200	3.447
280.250	3.452
280.300	3.452
280.350	3.452
280.400	3.452
280.450	3.452
280.500	3.452
280.550	3.447
280.600	3.447
280.650	3.452
280.700	3.447
280.750	3.452
280.800	3.447
280.850	3.452
280.900	3.447
280.950	3.452
281.000	3.447
281.050	3.452
281.100	3.452
281.150	3.452
281.200	3.447
281.250	3.452
281.300	3.447
281.350	3.452
281.400	3.447
281.450	3.447
281.500	3.447
281.550	3.452
281.600	3.447
281.650	3.452
281.700	3.447
281.750	3.452
281.800	3.452
281.850	3.447
281.900	3.447
281.950	3.447
282.000	3.447
282.050	3.452
282.100	3.447
282.150	3.447
282.200	3.447
282.250	3.447
282.300	3.452
282.350	3.447
282.400	3.447
282.450	3.447
282.500	3.447
282.550	3.447
282.600	3.447
282.650	3.447
282.700	3.447
282.750	3.447
282.800	3.447
282.850	3.447
282.900	3.447
282.950	3.447
283.000	3.447
283.050	3.447
283.100	3.447
283.150	3.447
283.200	3.447
283.250	3.447
283.300	3.447
283.350	3.447
283.400	3.452
283.450	3.447
283.500	3.447
283.550	3.447
283.600	3.447
283.650	3.447
283.700	3.447
283.750	3.447
283.800	3.447
283.850	3.447
283.900	3.447
283.950	3.447
284.000	3.447
284.050	3.452
284.100	3.447
284.150	3.447
284.200	3.447
284.250	3.447
284.300	3.447
284.350	3.452
284.400	3.447
284.450	3.447
284.500	3.447
284.550	3.447
284.600	3.447
284.650	3.452
284.700	3.447
284.750	3.452
284.800	3.447
284.850	3.447
284.900	3.447
284.950	3.447
285.000	3.447
285.050	3.447
285.100	3.447
285.150	3.447
285.200	3.447
285.250	3.447
285.300	3.447
285.350	3.447
285.400	3.447
285.450	3.447
285.500	3.447
285.550	3.452
285.600	3.447
285.650	3.447
285.700	3.447
285.750	3.447
285.800	3.447
285.850	3.447
285.900	3.447
285.950	3.447
286.000	3.447
286.050	3.447
286.100	3.447
286.150	3.447
286.200	3.447
286.250	3.447
286.300	3.447
286.350	3.447
286.400	3.442
286.450	3.447
286.500	3.447
286.550	3.452
286.600	3.447
286.650	3.447
286.700	3.447
286.750	3.447
286.800	3.442
286.850	3.447
286.900	3.447
286.950	3.447
287.000	3.447
287.050	3.447
287.100	3.447
287.150	3.447
287.200	3.447
287.250	3.447
287.300	3.447
287.350	3.447
287.400	3.447
287.450	3.447
287.500	3.447
287.550	3.447
287.600	3.442
287.650	3.447
287.700	3.442
287.750	3.447
287.800	3.447
287.850	3.447
287.900	3.442
287.950	3.447
288.000	3.447
288.050	3.447
288.100	3.447
288.150	3.447
288.200	3.447
288.250	3.447
288.300	3.442
288.350	3.447
288.400	3.447
288.450	3.447
288.500	3.442
288.550	3.447
288.600	3.442
288.650	3.447
288.700	3.447
288.750	3.447
288.800	3.442
288.850	3.447
288.900	3.447
288.950	3.447
289.000	3.447
289.050	3.447
289.100	3.447
289.150	3.447
289.200	3.447
289.250	3.447
289.300	3.447
289.350	3.447
289.400	3.442
289.450	3.447
289.500	3.442
289.550	3.447
289.600	3.447
289.650	3.447
289.700	3.442
289.750	3.447
289.800	3.442
289.850	3.447
289.900	3.442
289.950	3.447
290.000	3.442
290.050	3.447
290.100	3.442
290.150	3.447
290.200	3.442
290.250	3.447
290.300	3.442
290.350	3.447
290.400	3.447
290.450	3.447
290.500	3.442
290.550	3.442
290.600	3.442
290.650	3.442
290.700	3.442
290.750	3.447
290.800	3.442
290.850	3.447
290.900	3.442
290.950	3.442
291.000	3.447
291.050	3.442
291.100	3.442
291.150	3.442
291.200	3.442
291.250	3.447
291.300	3.442
291.350	3.447
291.400	3.442
291.450	3.442
291.500	3.442
291.550	3.442
291.600	3.442
291.650	3.447
291.700	3.442
291.750	3.442
291.800	3.442
291.850	3.447
291.900	3.442
291.950	3.447
292.000	3.442
292.050	3.447
292.100	3.442
292.150	3.442
292.200	3.442
292.250	3.442
292.300	3.442
292.350	3.447
292.400	3.442
292.450	3.442
292.500	3.442
292.550	3.442
292.600	3.442
292.650	3.447
292.700	3.442
292.750	3.447
292.800	3.442
292.850	3.442
292.900	3.442
292.950	3.442
293.000	3.442
293.050	3.442
293.100	3.442
293.150	3.447
293.200	3.442
293.250	3.442
293.300	3.442
293.350	3.442
293.400	3.442
293.450	3.442
293.500	3.442
293.550	3.447
293.600	3.442
293.650	3.447
293.700	3.442
293.750	3.447
293.800	3.442
293.850	3.442
293.900	3.442
293.950	3.447
294.000	3.442
294.050	3.447
294.100	3.442
294.150	3.442
294.200	3.447
294.250	3.442
294.300	3.442
294.350	3.442
294.400	3.442
294.450	3.447
294.500	3.442
294.550	3.447
294.600	3.442
294.650	3.442
294.700	3.442
294.750	3.442
